,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
653,2024-10-13 23:00:00,1856.5784745762712,1855.7441502629133,289.78833333333336,1003.210500931503,261.63907976740813
654,2024-10-14 00:00:00,1840.2859322033896,1840.314557816301,289.9166666666667,1003.281170483192,261.68614228417016
655,2024-10-14 01:00:00,1841.897,1842.502313816689,289.825,1003.7472034054612,261.5770211732329
656,2024-10-14 02:00:00,1845.375,1848.6853030551624,290.1033333333333,1004.2132363277308,261.4679000622956
657,2024-10-14 03:00:00,1842.0732203389832,1846.6443363490969,290.13166666666666,1004.67926925,261.3587789513583
658,2024-10-14 04:00:00,1839.3255,1843.5590816816064,290.06,1004.6905810989584,261.28162752721016
659,2024-10-14 05:00:00,1839.0630508474576,1844.6855904613335,290.28833333333336,1004.7018929479168,261.20447610306206
660,2024-10-14 06:00:00,1851.5725,1856.871302865015,290.21166666666664,1004.7132047968752,261.1273246789139
661,2024-10-14 07:00:00,1848.5385,1856.2308775023355,290.3466666666667,1005.40960759596,261.0119938335027
662,2024-10-14 08:00:00,1851.0096610169487,1859.529973235335,290.20666666666665,1006.1060103950448,260.8966629880915
664,2024-10-14 10:00:00,1848.0205000000003,1857.3382043794245,290.2866666666667,1006.2409296212128,260.8267894075745
665,2024-10-14 11:00:00,1853.4595,1863.6778712268083,290.65833333333336,1005.6794460482964,260.87224667246875
667,2024-10-14 13:00:00,1846.9475,1855.6022317634468,290.77166666666665,1004.8045764523364,261.2124301071182
668,2024-10-14 14:00:00,1831.6480000000004,1838.7703365716588,290.67333333333335,1004.4911904292932,261.50715627687345
669,2024-10-14 15:00:00,1830.766271186441,1837.5879215009977,290.7783333333333,1004.17780440625,261.80188244662867
670,2024-10-14 16:00:00,1841.5825,1845.491233686094,290.69,1003.1060270625,261.9211326947105
671,2024-10-14 17:00:00,1853.7925,1854.5764579487168,290.57,1002.03424971875,262.04038294279223
672,2024-10-14 18:00:00,1862.432,1860.5706296672477,290.53833333333336,1000.962472375,262.15963319087405
673,2024-10-14 19:00:00,1869.2215,1865.477774476158,290.45,1000.3279417313764,262.0919051399405
674,2024-10-14 20:00:00,1873.4395,1866.9964011645704,290.2216666666667,999.693411087753,262.02417708900697
